Date,Hs(m).tot,Tp(s).tot,T1(s).tot,Hs(m).sw,Tp(s).sw,T1(s).sw,Dir(deg).sw,Hs(m).sea,Tp(s).sea,T1(s).sea,Dir(deg).sea
06/01/2017  14:50,2.83,10.53,7.36,2.26,10.53,10.51,229,1.71,7.69,4.85,225
06/01/2017  15:20,3.21,11.76,7.77,2.67,11.76,10.36,235,1.78,7.69,4.96,222
06/01/2017  15:50,3.04,11.11,7.58,2.5,11.11,10.68,235,1.73,7.14,4.73,229
06/01/2017  16:20,2.89,10.53,7.28,2.21,10.53,10.91,229,1.85,7.69,4.95,228
06/01/2017  16:50,3.26,12.5,7.98,2.71,12.5,11.2,236,1.81,7.69,4.85,218
06/01/2017  17:20,2.97,11.76,7.46,2.35,11.76,10.69,233,1.81,7.69,4.94,222
06/01/2017  17:50,3.19,11.11,8.03,2.68,11.11,10.93,226,1.73,7.69,4.9,225
06/01/2017  18:20,3.35,11.76,8.51,2.94,11.76,11.07,226,1.61,7.69,4.79,231
06/01/2017  18:50,3.3,11.11,8.22,2.84,11.11,11.06,222,1.68,7.14,4.75,217
06/01/2017  19:20,3.51,11.11,8.46,3.04,11.11,11.31,233,1.76,7.69,4.82,228
06/01/2017  19:50,3.21,11.76,8.07,2.63,11.76,11.35,225,1.84,7.69,5.07,224
06/01/2017  20:20,3.44,12.5,8.35,2.91,12.5,11.42,224,1.82,7.14,4.95,225
06/01/2017  20:50,3.79,13.33,9.19,3.36,13.33,11.8,226,1.75,7.14,5.07,221
06/01/2017  21:20,4.08,12.5,9.57,3.68,12.5,12.14,224,1.76,7.69,4.96,224
06/01/2017  21:50,4.12,13.33,9.57,3.7,13.33,12.32,224,1.82,7.69,5,224
06/01/2017  22:20,4.17,12.5,9.87,3.79,12.5,12.65,226,1.74,7.69,4.82,218
06/01/2017  22:50,4.05,14.29,9.57,3.62,14.29,12.35,221,1.81,7.69,5.03,221
06/01/2017  23:20,4.24,14.29,9.84,3.84,14.29,12.36,225,1.8,7.69,5.09,228
06/01/2017  23:50,4.36,14.29,9.88,3.93,14.29,12.75,224,1.88,7.69,4.99,219
07/01/2017  00:20,4.34,13.33,9.95,3.94,13.33,12.53,221,1.82,6.67,5.06,217
07/01/2017  00:50,4.12,12.5,9.5,3.69,12.5,12.17,228,1.84,7.69,5.05,232
07/01/2017  01:20,4.18,13.33,9.56,3.78,13.33,12.14,222,1.79,7.69,4.91,236
07/01/2017  01:50,3.95,15.38,9.33,3.5,15.38,12.42,224,1.84,7.69,4.91,228
07/01/2017  02:20,4.05,14.29,9.35,3.55,14.29,12.53,224,1.95,7.69,5.07,224
07/01/2017  02:50,3.87,14.29,9.78,3.49,14.29,12.72,225,1.67,7.69,4.86,229
07/01/2017  03:20,3.95,15.38,9.48,3.52,15.38,12.52,226,1.8,7.69,4.93,235
07/01/2017  03:50,3.88,13.33,9.58,3.51,13.33,12.18,229,1.65,7.69,4.86,232
07/01/2017  04:20,3.91,14.29,9.73,3.55,14.29,12.35,222,1.65,7.69,4.91,226
07/01/2017  04:50,3.62,14.29,9.48,3.27,14.29,12.17,222,1.57,7.14,4.84,235
07/01/2017  05:20,3.59,14.29,9.38,3.15,14.29,12.58,228,1.72,7.69,5.06,225
07/01/2017  05:50,3.38,13.33,9.17,3.01,13.33,11.91,226,1.52,7.69,4.83,226
07/01/2017  06:20,3.52,14.29,9.75,3.2,14.29,12.35,229,1.47,7.69,4.89,231
07/01/2017  06:50,3.25,13.33,9.18,2.89,13.33,12.1,231,1.49,7.69,4.8,222
07/01/2017  07:20,3.26,13.33,9.16,2.9,13.33,11.83,235,1.49,7.69,4.95,226
07/01/2017  07:50,3.25,14.29,9.34,2.92,14.29,11.91,222,1.41,7.69,4.85,226
07/01/2017  08:20,2.92,13.33,9.17,2.58,13.33,12.32,221,1.38,7.69,4.84,229
07/01/2017  08:50,3.17,14.29,9.38,2.87,14.29,11.79,219,1.35,7.69,4.89,225
07/01/2017  09:20,3.09,12.5,9.36,2.77,12.5,11.8,228,1.37,7.69,5.07,229
07/01/2017  09:50,,,,,,,,,,,
07/01/2017  10:20,2.87,14.29,9.03,2.5,14.29,11.84,229,1.41,7.69,5.19,228
07/01/2017  10:50,2.9,11.76,8.84,2.56,11.76,11.51,238,1.36,7.69,4.86,224
07/01/2017  11:20,2.85,13.33,8.67,2.47,13.33,11.75,221,1.41,7.69,4.79,225
07/01/2017  11:50,2.95,13.33,8.59,2.57,13.33,11.9,228,1.45,7.69,4.59,229
07/01/2017  12:20,2.66,12.5,8.1,2.24,12.5,11.74,229,1.43,7.69,4.6,229
07/01/2017  12:50,2.79,11.76,8.12,2.37,11.76,11.63,231,1.47,7.69,4.55,238
07/01/2017  13:20,2.97,13.33,7.92,2.53,13.33,11.32,226,1.55,7.14,4.4,231
07/01/2017  13:50,2.79,12.5,7.62,2.31,12.5,11.26,231,1.55,7.69,4.44,224
07/01/2017  14:20,2.86,12.5,7.66,2.38,12.5,11.55,233,1.59,7.14,4.38,219
07/01/2017  14:50,2.77,12.5,7.01,2.12,12.5,11.36,225,1.77,7.69,4.53,225
07/01/2017  15:20,2.94,12.5,7.51,2.36,12.5,11.79,221,1.75,5,4.54,205
07/01/2017  15:50,2.79,12.5,7.33,2.25,12.5,11.2,236,1.65,7.14,4.47,233
07/01/2017  16:20,2.83,12.5,7.12,2.19,12.5,11.38,226,1.8,7.14,4.57,225
07/01/2017  16:50,2.95,12.5,7.3,2.28,12.5,11.15,239,1.87,7.69,4.82,229
07/01/2017  17:20,2.95,11.76,7.16,2.29,11.76,11.25,229,1.85,5.56,4.61,202
07/01/2017  17:50,2.85,11.76,7.08,2.19,11.76,11.13,218,1.82,5.88,4.64,204
07/01/2017  18:20,2.69,11.76,6.61,1.89,11.76,11.03,231,1.91,7.14,4.74,225
07/01/2017  18:50,2.94,11.76,7,2.17,11.76,11.28,232,1.98,5.88,4.8,202
07/01/2017  19:20,3.07,12.5,7.21,2.36,12.5,11.34,235,1.97,7.14,4.74,222
07/01/2017  19:50,2.96,12.5,6.95,2.18,12.5,11.04,235,2.01,5.56,4.84,197
07/01/2017  20:20,,,,,,,,,,,
07/01/2017  20:50,2.82,10.53,6.72,1.98,10.53,10.74,229,2,7.14,4.92,218
07/01/2017  21:20,2.68,12.5,6.38,1.75,12.5,10.87,238,2.04,6.25,4.89,205
07/01/2017  21:50,2.8,11.76,6.87,2.09,11.76,10.79,238,1.86,6.67,4.72,208
07/01/2017  22:20,,,,,,,,,,,
07/01/2017  22:50,2.74,11.76,6.4,1.89,11.76,10.64,256,1.99,7.69,4.71,218
07/01/2017  23:20,,,,,,,,,,,
07/01/2017  23:50,2.58,11.76,6.99,1.94,11.76,10.89,229,1.71,6.67,4.79,212
08/01/2017  00:20,2.43,12.5,6.12,1.57,12.5,10.47,249,1.85,7.14,4.72,218
08/01/2017  00:50,2.68,12.5,6.94,1.97,12.5,10.37,245,1.81,7.69,4.98,224
08/01/2017  01:20,2.54,10.53,6.84,1.84,10.53,10.55,228,1.75,6.67,4.92,207
08/01/2017  01:50,,,,,,,,,,,
08/01/2017  02:20,,,,,,,,,,,
08/01/2017  02:50,,,,,,,,,,,
08/01/2017  03:20,2.6,12.5,7.16,1.99,12.5,10.78,233,1.67,7.14,4.84,214
08/01/2017  03:50,2.39,11.76,6.66,1.69,11.76,10.51,235,1.68,7.69,4.86,215
08/01/2017  04:20,2.55,10.53,7.19,1.89,10.53,10.89,242,1.71,6.67,5.09,202
08/01/2017  04:50,,,,,,,,,,,
08/01/2017  05:20,2.3,11.11,7,1.67,11.11,10.86,184,1.58,7.14,5.01,217
08/01/2017  05:50,2.14,11.11,6.83,1.53,11.11,10.55,236,1.5,7.69,4.99,226
08/01/2017  06:20,2.22,11.11,7.09,1.69,11.11,10.63,231,1.44,6.25,4.86,211
08/01/2017  06:50,2.14,11.11,7.17,1.64,11.11,10.54,238,1.37,7.69,4.91,219
08/01/2017  07:20,2.05,11.11,6.84,1.49,11.11,10.45,239,1.4,7.69,4.92,221
08/01/2017  07:50,2.03,10.53,6.71,1.45,10.53,10.25,226,1.42,7.69,4.93,225
08/01/2017  08:20,2.07,11.11,6.88,1.57,11.11,10.63,238,1.35,7.69,4.66,221
08/01/2017  08:50,1.98,11.76,6.42,1.4,11.76,10.6,235,1.39,7.69,4.58,219
08/01/2017  09:20,2.14,11.76,6.67,1.58,11.76,10.37,240,1.45,7.69,4.69,224
08/01/2017  09:50,2.08,11.76,6.56,1.5,11.76,10.56,235,1.44,7.69,4.64,224
08/01/2017  10:20,2.02,11.76,6.62,1.5,11.76,10.43,235,1.35,7.69,4.56,219
08/01/2017  10:50,2.19,12.5,6.49,1.57,12.5,10.34,249,1.52,7.69,4.64,226
08/01/2017  11:20,2.02,11.76,6.02,1.31,11.76,10.41,259,1.55,7.14,4.63,219
08/01/2017  11:50,2.19,11.76,6.01,1.41,11.76,10.24,238,1.68,7.69,4.67,218
08/01/2017  12:20,2.26,11.11,6.34,1.57,11.11,10.34,235,1.64,7.69,4.69,219
08/01/2017  12:50,2.09,10.53,6,1.4,10.53,10.39,245,1.56,7.69,4.48,219
08/01/2017  13:20,2.15,10,6.05,1.35,10,10.48,225,1.68,7.69,4.76,217
08/01/2017  13:50,2.17,11.11,5.9,1.35,11.11,10.63,240,1.7,7.69,4.61,221
08/01/2017  14:20,2.08,11.76,5.69,1.17,11.76,10.24,239,1.72,7.69,4.73,217
08/01/2017  14:50,2.3,12.5,5.95,1.43,12.5,10.58,257,1.8,7.69,4.65,208
08/01/2017  15:20,2.33,12.5,5.87,1.36,12.5,10.54,243,1.89,7.69,4.79,225
08/01/2017  15:50,2.31,7.69,5.75,1.24,8.33,10.06,222,1.95,7.69,4.9,218
08/01/2017  16:20,2.43,5.56,5.7,1.29,9.09,10,224,2.06,5.56,4.87,191
08/01/2017  16:50,2.4,11.76,5.71,1.29,11.76,10.27,236,2.02,6.25,4.83,200
08/01/2017  17:20,2.57,11.76,5.76,1.34,11.76,10.4,245,2.2,6.25,4.95,201
08/01/2017  17:50,2.54,12.5,5.81,1.33,12.5,10.39,245,2.16,5.88,4.97,201
08/01/2017  18:20,2.52,7.14,5.88,1.3,10.53,10.2,242,2.15,7.14,5.09,212
08/01/2017  18:50,2.57,6.25,5.88,1.35,11.76,10.04,245,2.19,6.25,5.08,200
08/01/2017  19:20,2.41,11.76,5.89,1.34,11.76,10.17,239,2,6.67,4.95,208
08/01/2017  19:50,2.39,6.25,5.71,1.17,10.53,10.05,248,2.09,6.25,5.03,198
08/01/2017  20:20,2.34,7.14,5.8,1.27,10,10.09,229,1.96,7.14,4.92,207
08/01/2017  20:50,2.39,7.69,5.75,1.3,11.11,9.9,242,2.01,7.69,4.89,217
08/01/2017  21:20,2.45,11.76,5.93,1.31,11.76,10.51,239,2.07,6.67,5.04,205
08/01/2017  21:50,2.34,6.67,5.79,1.29,8.33,10.18,217,1.96,6.67,4.89,207
08/01/2017  22:20,2.41,11.11,5.84,1.36,11.11,10.27,246,1.99,7.14,4.87,208
08/01/2017  22:50,2.28,7.14,5.74,1.25,9.09,10.07,228,1.9,7.14,4.84,211
08/01/2017  23:20,2.3,11.11,6,1.34,11.11,10.14,238,1.87,6.67,4.97,202
08/01/2017  23:50,2.27,6.25,5.73,1.23,11.76,10.24,239,1.92,6.25,4.85,197
09/01/2017  00:20,2.49,6.25,5.76,1.3,10.53,9.96,235,2.12,6.25,4.97,200
09/01/2017  00:47,2.37,7.69,6.15,1.37,8.33,10.87,219,1.94,7.69,5.05,218
09/01/2017  01:17,,,,,,,,,,,
09/01/2017  01:50,2.49,7.14,5.56,1.23,11.11,10.27,239,2.17,7.14,4.85,205
09/01/2017  02:13,2.55,9.09,6.01,1.42,9.09,10.13,222,2.12,7.14,5.09,205
09/01/2017  02:50,2.56,11.11,6.13,1.53,11.11,10.17,233,2.05,6.67,5.02,197
09/01/2017  03:20,2.5,10.53,6.1,1.5,10.53,10.04,243,2,6.67,4.99,204
09/01/2017  03:50,2.3,7.69,6.3,1.42,8.33,10.11,215,1.81,7.69,5.11,211
09/01/2017  04:20,2.5,7.69,6.24,1.47,11.76,10.38,240,2.02,7.69,5.16,212
09/01/2017  04:50,,,,,,,,,,,
09/01/2017  05:16,,,,,,,,,,,
09/01/2017  05:50,2.2,9.09,6.4,1.4,9.09,10.47,226,1.69,7.14,5.06,204
09/01/2017  06:20,2.28,7.69,6.31,1.39,8.33,10.18,211,1.81,7.69,5.16,212
09/01/2017  06:50,2.22,8.33,6.44,1.42,8.33,10.24,218,1.71,7.69,5.13,205
09/01/2017  07:20,2.3,12.5,6.84,1.62,12.5,10.46,231,1.63,7.69,5.09,208
09/01/2017  07:50,2.19,7.69,6.52,1.47,9.09,10.23,222,1.62,7.69,5.02,211
09/01/2017  08:20,1.97,8.33,6.28,1.34,8.33,10.37,221,1.45,7.14,4.69,211
09/01/2017  08:50,2.1,13.33,6.93,1.55,13.33,10.5,228,1.41,7.14,4.91,201
09/01/2017  09:20,2.07,8.33,6.8,1.48,8.33,10.12,224,1.45,7.69,5.06,215
09/01/2017  09:50,2.07,11.76,6.95,1.49,11.76,10.59,219,1.44,7.69,5.09,212
09/01/2017  10:20,2.04,7.69,6.7,1.37,12.5,10.55,219,1.52,7.69,5.17,205
09/01/2017  10:50,2.1,12.5,6.83,1.48,12.5,10.51,225,1.48,7.69,5.06,215
09/01/2017  11:20,1.99,12.5,6.4,1.36,12.5,10.84,219,1.46,7.69,4.72,215
09/01/2017  11:50,2.04,12.5,6.36,1.4,12.5,10.81,229,1.48,7.69,4.64,212
09/01/2017  12:20,2.16,12.5,6.59,1.52,12.5,10.86,218,1.54,7.69,4.78,214
09/01/2017  12:50,2.05,12.5,6.23,1.39,12.5,11.04,232,1.51,7.69,4.55,218
09/01/2017  13:20,2.11,11.76,6.2,1.38,11.76,10.96,225,1.59,7.14,4.67,212
09/01/2017  13:50,2.12,11.76,6.13,1.4,11.76,10.87,232,1.6,7.69,4.59,226
09/01/2017  14:20,2.28,11.76,6.2,1.48,11.76,10.87,232,1.73,6.25,4.71,208
09/01/2017  14:50,2.24,10,6.28,1.51,10,10.49,228,1.65,7.69,4.69,215
09/01/2017  15:20,2.11,11.76,6.06,1.38,11.76,11.07,228,1.6,7.14,4.53,208
09/01/2017  15:50,2.23,11.76,6.27,1.43,11.76,10.73,221,1.72,7.69,4.88,221
09/01/2017  16:20,2.16,11.11,6.12,1.41,11.11,11.02,229,1.64,6.67,4.62,204
09/01/2017  16:50,2.26,11.11,6.07,1.4,11.11,10.95,226,1.78,6.67,4.75,204
09/01/2017  17:20,2.22,10,5.94,1.4,10,11.07,225,1.72,5.26,4.55,197
09/01/2017  17:50,2.32,5.56,6.03,1.43,10.53,10.81,219,1.83,5.56,4.74,190
09/01/2017  18:20,2.33,11.76,6.17,1.49,11.76,11.56,232,1.8,5.56,4.68,198
09/01/2017  18:50,2.42,12.5,6.06,1.38,12.5,11,236,1.98,6.67,4.98,207
09/01/2017  19:20,2.38,12.5,6.21,1.46,12.5,11.11,233,1.88,6.25,4.9,201
09/01/2017  19:50,2.38,11.76,6.34,1.56,11.76,11.37,228,1.8,5.88,4.75,195
09/01/2017  20:20,2.44,11.76,6.28,1.52,11.76,11.11,226,1.91,6.25,4.92,207
09/01/2017  20:50,2.44,10.53,6.75,1.66,10.53,11.57,219,1.79,5.88,4.96,204
09/01/2017  21:20,2.36,11.11,6.61,1.58,11.11,11.61,229,1.74,5.88,4.88,195
09/01/2017  21:50,2.47,11.76,6.65,1.62,11.76,11.57,232,1.87,5.88,5.04,200
09/01/2017  22:20,2.46,11.76,6.68,1.64,11.76,11.59,225,1.84,6.67,5.01,207
09/01/2017  22:50,2.53,13.33,7.07,1.82,13.33,11.6,233,1.76,7.14,4.98,217
09/01/2017  23:20,2.36,13.33,6.77,1.62,13.33,11.53,231,1.72,7.14,4.97,214
09/01/2017  23:50,2.48,11.11,7.12,1.8,11.11,11.88,231,1.71,6.67,4.93,197
10/01/2017  00:20,2.58,11.11,7.29,1.97,11.11,11.33,221,1.67,7.69,4.88,222
10/01/2017  00:50,2.55,11.76,7.35,1.89,11.76,11.97,231,1.71,6.25,4.99,204
10/01/2017  01:20,2.73,12.5,7.71,2.12,12.5,12.27,238,1.72,7.14,4.93,215
10/01/2017  01:50,2.67,12.5,7.18,1.91,12.5,11.99,233,1.86,6.67,5.04,204
10/01/2017  02:20,2.71,11.76,7.41,2.01,11.76,11.39,233,1.82,7.69,5.2,218
10/01/2017  02:50,2.62,12.5,7.11,1.94,12.5,11.38,233,1.76,7.69,4.87,224
10/01/2017  03:17,,,,,,,,,,,
10/01/2017  03:47,,,,,,,,,,,
10/01/2017  04:20,,,,,,,,,,,
10/01/2017  04:50,,,,,,,,,,,
10/01/2017  05:20,,,,,,,,,,,
10/01/2017  05:50,2.4,11.76,8.09,1.95,11.76,11.62,243,1.4,7.69,5.09,217
10/01/2017  06:20,2.58,13.33,7.63,1.98,13.33,11.96,228,1.65,7.69,5.01,218
10/01/2017  06:50,2.74,13.33,8.05,2.17,13.33,12.43,232,1.68,7.69,5.08,219
10/01/2017  07:20,2.73,13.33,7.85,2.13,13.33,11.94,235,1.7,7.69,5.1,215
10/01/2017  07:50,2.74,13.33,8,2.17,13.33,12.23,235,1.69,7.69,5.1,218
10/01/2017  08:20,2.85,15.38,8.11,2.27,15.38,11.79,238,1.72,7.69,5.25,211
10/01/2017  08:50,2.81,14.29,8.06,2.22,14.29,11.97,235,1.71,7.69,5.2,215
10/01/2017  09:20,2.97,13.33,8.48,2.43,13.33,12.12,233,1.7,7.69,5.25,211
10/01/2017  09:50,3.04,15.38,8.7,2.54,15.38,12.44,226,1.67,7.69,5.13,210
10/01/2017  10:20,2.83,13.33,7.98,2.26,13.33,12.14,232,1.71,7.69,5,210
10/01/2017  10:50,2.84,12.5,7.76,2.2,12.5,11.84,224,1.8,7.69,5.11,204
10/01/2017  11:20,2.89,16.67,8.1,2.29,16.67,12.49,248,1.76,7.69,5.08,218
10/01/2017  11:50,2.99,14.29,8.21,2.43,14.29,12.04,233,1.74,7.14,5.06,208
10/01/2017  12:20,2.97,13.33,8.17,2.44,13.33,12.03,233,1.69,7.69,4.89,208
10/01/2017  12:50,2.79,14.29,7.69,2.15,14.29,12.13,231,1.77,7.69,4.98,214
10/01/2017  13:20,2.75,14.29,7.58,2.09,14.29,12.17,228,1.79,7.69,5.01,211
10/01/2017  13:50,2.7,13.33,7.58,2.09,13.33,11.78,232,1.71,7.69,4.95,208
10/01/2017  14:20,2.78,14.29,7.7,2.19,14.29,12.01,232,1.72,6.25,4.88,201
10/01/2017  14:50,2.7,10.53,7.59,2.07,10.53,11.64,224,1.73,7.69,5.07,217
10/01/2017  15:20,2.69,12.5,7.52,2.04,12.5,11.82,233,1.75,7.69,5.04,208
10/01/2017  15:50,2.78,11.76,7.68,2.14,11.76,11.74,229,1.77,7.69,5.09,210
10/01/2017  16:20,2.87,14.29,8.01,2.31,14.29,11.98,239,1.71,7.69,4.98,219
10/01/2017  16:50,2.54,14.29,7.39,1.92,14.29,11.73,232,1.67,7.69,4.97,217
10/01/2017  17:20,2.86,15.38,8.05,2.25,15.38,12.23,238,1.76,7.14,5.18,208
10/01/2017  17:50,2.7,11.76,7.78,2.15,11.76,11.84,228,1.63,7.69,4.89,221
10/01/2017  18:20,2.94,14.29,8.09,2.35,14.29,11.95,240,1.76,7.69,5.14,217
10/01/2017  18:50,2.63,15.38,7.4,1.97,15.38,11.58,236,1.73,7.69,5.05,218
10/01/2017  19:20,2.71,14.29,7.39,2.02,14.29,11.81,226,1.81,6.25,5.04,204
10/01/2017  19:50,2.86,14.29,7.63,2.15,14.29,11.87,240,1.88,7.14,5.21,210
10/01/2017  20:20,2.76,11.76,7.96,2.17,11.76,12.15,226,1.7,7.69,5.1,210
10/01/2017  20:50,2.58,14.29,7.26,1.87,14.29,11.78,232,1.78,7.14,5.11,212
10/01/2017  21:20,2.77,14.29,7.99,2.19,14.29,12.03,236,1.71,7.69,5.15,222
10/01/2017  21:50,2.72,12.5,7.73,2.09,12.5,12.03,232,1.74,6.67,5.09,208
10/01/2017  22:20,2.8,14.29,8.02,2.24,14.29,11.83,233,1.68,7.69,5.09,214
10/01/2017  22:50,2.77,14.29,7.92,2.14,14.29,12.02,231,1.75,7.14,5.24,215
10/01/2017  23:20,2.67,12.5,7.8,2.1,12.5,11.61,238,1.64,5.88,5.07,204
10/01/2017  23:50,2.39,13.33,7.82,1.87,13.33,11.86,235,1.49,7.14,5.07,214
11/01/2017  00:20,2.7,13.33,8.19,2.16,13.33,12.18,236,1.63,6.67,5.21,207
11/01/2017  00:50,2.69,13.33,8.02,2.14,13.33,11.64,232,1.64,7.14,5.24,219
11/01/2017  01:20,2.63,11.76,8.28,2.15,11.76,11.95,231,1.52,7.69,5.13,222
11/01/2017  01:50,2.63,14.29,8.11,2.01,14.29,12.09,240,1.7,7.69,5.56,212
11/01/2017  02:20,2.4,11.76,7.85,1.88,11.76,11.73,233,1.48,7.69,5.13,221
11/01/2017  02:50,2.52,14.29,8.15,1.98,14.29,12.09,240,1.56,6.67,5.35,210
11/01/2017  03:20,2.73,14.29,8.31,2.18,14.29,11.98,243,1.63,7.69,5.37,214
11/01/2017  03:50,2.65,12.5,8.45,2.23,12.5,11.7,238,1.44,7.69,5.08,217
11/01/2017  04:20,2.55,14.29,8.12,2,14.29,12.15,242,1.59,7.69,5.31,215
11/01/2017  04:50,,,,,,,,,,,
11/01/2017  05:20,2.63,12.5,8.19,2.12,12.5,12.06,232,1.56,7.69,5.16,224
11/01/2017  05:50,2.46,14.29,7.85,1.93,14.29,11.59,239,1.52,6.67,5.16,212
11/01/2017  06:20,2.44,12.5,8.12,1.95,12.5,11.98,236,1.47,7.69,5.18,219
11/01/2017  06:50,2.5,13.33,8.25,2.02,13.33,11.82,245,1.48,7.14,5.27,218
11/01/2017  07:20,2.27,14.29,7.45,1.63,14.29,11.32,248,1.58,7.14,5.45,210
11/01/2017  07:50,2.3,11.76,7.79,1.76,11.76,11.3,231,1.47,6.67,5.39,211
11/01/2017  08:20,2.31,13.33,8,1.86,13.33,10.96,235,1.37,7.69,5.36,217
11/01/2017  08:50,2.3,11.76,8.07,1.85,11.76,11.32,229,1.35,7.69,5.25,222
11/01/2017  09:20,2.14,14.29,7.92,1.7,14.29,11.24,240,1.31,7.69,5.29,211
11/01/2017  09:50,2.21,12.5,8.09,1.78,12.5,11.42,235,1.31,7.69,5.28,219
11/01/2017  10:20,2.33,12.5,8.47,1.91,12.5,11.55,236,1.34,7.69,5.51,222
11/01/2017  10:50,2.23,11.76,8.19,1.8,11.76,11.53,236,1.32,7.69,5.33,221
11/01/2017  11:20,2.18,11.11,8.17,1.76,11.11,11.44,232,1.29,7.69,5.32,218
11/01/2017  11:50,2.07,11.76,7.77,1.61,11.76,11.18,236,1.3,7.69,5.3,222
11/01/2017  12:20,2.19,10.53,8.17,1.78,10.53,11.37,228,1.28,7.14,5.29,217
11/01/2017  12:50,2.1,11.76,7.79,1.64,11.76,11.21,239,1.3,7.14,5.26,214
11/01/2017  13:20,1.91,13.33,7.53,1.44,13.33,11.52,239,1.25,7.14,5.16,214
11/01/2017  13:50,2.09,13.33,7.79,1.66,13.33,11.1,239,1.27,7.14,5.18,221
11/01/2017  14:20,1.99,10,7.41,1.55,10,10.98,226,1.24,7.69,4.9,219
11/01/2017  14:50,2,11.76,7.1,1.49,11.76,11.18,232,1.33,7.14,4.87,214
11/01/2017  15:20,1.93,12.5,6.99,1.48,12.5,10.98,242,1.24,7.69,4.63,224
11/01/2017  15:50,2.02,14.29,6.71,1.46,14.29,11.16,245,1.39,7.69,4.67,224
11/01/2017  16:20,2.2,13.33,7.01,1.67,14.29,11.29,239,1.44,7.69,4.65,224
11/01/2017  16:50,2.19,12.5,6.68,1.56,12.5,11.28,232,1.54,7.69,4.72,222
11/01/2017  17:20,2.24,10,6.83,1.66,10,11.1,231,1.51,7.69,4.67,219
11/01/2017  17:50,2.15,12.5,6.59,1.53,12.5,11.36,245,1.51,7.69,4.62,224
11/01/2017  18:20,2.22,10,6.62,1.57,10,11.02,225,1.57,6.67,4.72,219
11/01/2017  18:50,2.24,13.33,7.03,1.66,13.33,11.84,242,1.51,5.88,4.71,215
11/01/2017  19:20,2.23,13.33,6.69,1.58,13.33,11.21,242,1.57,5.88,4.76,212
11/01/2017  19:50,2.35,14.29,6.93,1.71,14.29,11.63,242,1.62,5.88,4.77,217
11/01/2017  20:20,2.22,11.11,6.39,1.44,11.11,11.33,239,1.68,5.56,4.83,219
11/01/2017  20:50,2.25,13.33,6.31,1.44,13.33,11.56,231,1.73,6.25,4.8,214
11/01/2017  21:20,2.5,6.67,6.15,1.45,13.33,11.09,243,2.04,6.67,5.03,219
11/01/2017  21:50,2.4,13.33,6.15,1.44,13.33,11.49,235,1.92,6.25,4.88,219
11/01/2017  22:20,2.42,13.33,6.19,1.43,13.33,11.57,240,1.95,6.67,4.95,211
11/01/2017  22:50,2.57,12.5,6.43,1.58,13.33,11.25,231,2.02,6.67,5.09,207
11/01/2017  23:20,2.61,13.33,6.54,1.71,13.33,11.53,233,1.97,6.25,4.94,210
11/01/2017  23:50,2.58,13.33,6.72,1.76,13.33,11.12,236,1.88,7.14,4.99,215
12/01/2017  00:20,2.61,6.25,6.38,1.51,13.33,11.25,231,2.13,6.25,5.24,215
12/01/2017  00:50,2.57,11.76,6.38,1.55,11.76,11.27,235,2.04,7.14,5.1,215
12/01/2017  01:20,2.65,10.53,6.72,1.78,10.53,10.95,228,1.97,6.67,5.11,215
12/01/2017  01:50,2.51,11.76,6.15,1.4,11.76,11.33,239,2.08,7.14,5.1,218
12/01/2017  02:20,2.63,7.14,6.37,1.44,14.29,11.15,239,2.2,7.14,5.38,215
12/01/2017  02:50,2.61,12.5,6.46,1.56,12.5,11.09,235,2.09,7.69,5.24,226
12/01/2017  03:20,2.67,11.76,6.51,1.62,11.76,11.07,232,2.12,6.67,5.25,208
12/01/2017  03:50,2.53,11.76,6.43,1.6,11.76,10.96,226,1.96,6.67,5.04,215
12/01/2017  04:20,2.56,7.69,6.26,1.4,11.76,10.68,233,2.14,7.69,5.32,224
12/01/2017  04:50,2.41,6.67,6.12,1.36,11.76,10.51,232,1.99,6.67,5.12,215
12/01/2017  05:20,2.61,11.76,6.59,1.63,11.76,10.86,229,2.04,7.69,5.27,221
12/01/2017  05:50,2.52,6.67,6.29,1.44,11.76,10.64,231,2.07,6.67,5.24,210
12/01/2017  06:20,2.54,7.14,6.51,1.5,10,10.44,235,2.05,7.14,5.41,212
12/01/2017  06:50,2.37,7.69,6.55,1.48,8.33,10.23,228,1.85,7.69,5.33,221
12/01/2017  07:20,,,,,,,,,,,
12/01/2017  07:50,2.39,11.11,6.21,1.38,11.11,10.54,229,1.96,7.69,5.16,225
12/01/2017  08:20,2.45,7.69,6.37,1.44,11.11,10.54,236,1.97,7.69,5.26,222
12/01/2017  08:50,2.45,7.69,6.22,1.41,8.33,10.38,232,2.01,7.69,5.18,225
12/01/2017  09:20,2.51,7.14,6.1,1.36,11.11,10.47,233,2.11,7.14,5.19,229
12/01/2017  09:50,2.52,10,6.15,1.43,10,10.56,226,2.07,7.14,5.12,229
12/01/2017  10:20,2.5,6.67,6.22,1.43,13.33,10.53,238,2.05,6.67,5.18,221
12/01/2017  10:50,2.47,7.14,6.02,1.27,10.53,10.14,238,2.12,7.14,5.25,218
12/01/2017  11:20,2.44,7.69,6.03,1.31,11.11,10.34,233,2.06,7.69,5.17,224
12/01/2017  11:50,2.46,7.14,6.2,1.36,10,10.26,231,2.05,7.14,5.28,217
12/01/2017  12:20,2.44,7.69,6.13,1.34,10.53,10.13,239,2.04,7.69,5.24,232
