RecordCounter,HeaderID,VTAGNO,REC,POT_NO,POT_TYPE_ID,DAY_PULL,CLENGTH,SEX,COLOUR,SETOSE,OLD_ANT,OLD_LEGS,NEW_ANT,NEW_LEGS,REG_ANT,REG_LEGS,REMARKS,Pot.Remarks,PWO,WKW,PWF,y,m,d,Longitude,Latitude
999426,15099,V190452,1,12,8,1,48,F,R,NA,NA,NA,1,NA,NA,NA,PLEO #1M #2M,,,,,2018,5,23,114.887817,-29.171072
999427,15099,V192004,NA,12,8,1,41.20000076,M,R,NA,NA,NA,NA,2,NA,NA,NA,,,,,2018,5,23,114.887817,-29.171072
999428,15099,V192005,NA,12,8,1,50.70000076,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,5,23,114.887817,-29.171072
999429,15099,V190261,1,12,8,1,49.20000076,M,R,NA,NA,NA,NA,2,NA,NA,PLEO #1M,,,,,2018,5,23,114.887817,-29.171072
999430,15100,V190446,1,1,8,1,48.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #3M #4M #1M,,,,,2018,11,8,114.887817,-29.171072
999431,15100,V177758,1,1,8,1,54.70000076,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1M #2M #4M,,,,,2018,11,8,114.887817,-29.171072
999432,15100,V192301,NA,1,8,1,58.40000153,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999433,15100,V192303,NA,1,8,1,66,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999434,15100,V190762,1,1,8,1,52.59999847,F,R,NA,NA,NA,NA,NA,NA,NA,"PLEO #2 #4, Tag chewed",,,,,2018,11,8,114.887817,-29.171072
999435,15100,V190440,1,1,8,1,66,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1 #2   #4,,,,,2018,11,8,114.887817,-29.171072
999436,15100,V177773,1,1,8,1,55.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1 #2 #4,,,,,2018,11,8,114.887817,-29.171072
999437,15100,NA,NA,1,8,1,46.29999924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999438,15100,NA,NA,1,8,1,39.20000076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999439,15100,NA,NA,1,8,1,47.29999924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999440,15100,NA,NA,1,8,1,35.59999847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999441,15100,V190448,1,1,8,NA,49.70000076,M,R,NA,NA,1,NA,NA,NA,NA,PLEO #1 #2M #4M,,,,,2018,11,8,114.887817,-29.171072
999442,15100,V190436,1,1,8,NA,52.29999924,F,R,NA,1,NA,NA,1,NA,NA,PLEO #1,,,,,2018,11,8,114.887817,-29.171072
999443,15100,V178748,1,1,8,NA,67.5,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #3 #6,,,,,2018,11,8,114.887817,-29.171072
999444,15100,V177759,1,1,8,NA,64.90000153,M,R,NA,NA,NA,1,NA,NA,NA,PLEO #1M,,,,,2018,11,8,114.887817,-29.171072
999445,15100,NA,NA,1,8,NA,47.5,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999446,15100,V192304,NA,2,8,1,59.20000076,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999447,15100,V178735,1,2,8,1,62.5,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #2 #3 #4 #5,,,,,2018,11,8,114.887817,-29.171072
999448,15100,V178731,1,2,8,1,51.29999924,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #3 #5M,,,,,2018,11,8,114.887817,-29.171072
999449,15100,V190444,1,2,8,1,52.5,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1M #2M #3M,,,,,2018,11,8,114.887817,-29.171072
999450,15100,NA,NA,3,8,1,49.09999847,M,R,NA,NA,NA,NA,NA,NA,NA,,Full of seaweed,,,,2018,11,8,114.887817,-29.171072
999451,15100,NA,NA,3,8,1,45,M,R,NA,NA,NA,NA,NA,NA,NA,NA,Full of seaweed,,,,2018,11,8,114.887817,-29.171072
999452,15100,V192001,1,4,8,1,55,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #4M,,,,,2018,11,8,114.887817,-29.171072
999453,15100,V192305,NA,4,8,1,74.5,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999454,15100,V190252,1,4,8,1,58.70000076,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1 #2 #5,,,,,2018,11,8,114.887817,-29.171072
999455,15100,V192307,NA,4,8,1,52.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999456,15100,V192224,1,4,8,1,50.70000076,M,R,NA,NA,NA,NA,NA,NA,NA,TAIL CLIP #5,,,,,2018,11,8,114.887817,-29.171072
999457,15100,V192308,NA,4,8,1,60.20000076,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999458,15100,NA,NA,4,8,1,48.79999924,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999459,15100,V192035,1,4,8,1,47,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999460,15100,NA,NA,4,8,1,44,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999461,15100,V192232,1,4,8,1,55.09999847,F,R,NA,NA,NA,NA,NA,NA,NA,TAIL CLIP #5,,,,,2018,11,8,114.887817,-29.171072
999462,15100,V192309,NA,4,8,1,52.70000076,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999463,15100,V190427,1,5,8,1,61.5,F,R,NA,NA,NA,NA,NA,NA,1,PLEO #1 #2 #4,,,,,2018,11,8,114.887817,-29.171072
999464,15100,V192310,NA,5,8,1,50.70000076,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999465,15100,V192003,1,5,8,1,51.79999924,F,R,NA,1,NA,NA,NA,NA,1,PLEO #4 #5,,,,,2018,11,8,114.887817,-29.171072
999466,15100,V190641,1,5,8,1,57.79999924,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #2M,,,,,2018,11,8,114.887817,-29.171072
999467,15100,NA,NA,5,8,1,45,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999468,15100,V192311,NA,5,8,1,53.29999924,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999469,15100,NA,NA,5,8,1,44.70000076,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999470,15100,NA,NA,5,8,1,48.70000076,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999471,15100,V190455,1,5,8,1,54.09999847,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1M #2 #3 #4,,,,,2018,11,8,114.887817,-29.171072
999472,15100,NA,NA,5,8,1,45.5,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999473,15100,NA,NA,5,8,1,42.40000153,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999474,15100,V178736,1,6,8,1,65.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #3,,,,,2018,11,8,114.887817,-29.171072
999475,15100,V177784,1,6,8,1,63.70000076,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1M #3M,,,,,2018,11,8,114.887817,-29.171072
999476,15100,NA,NA,7,8,1,48.5,M,R,NA,NA,NA,NA,NA,NA,NA,K100,,,,,2018,11,8,114.887817,-29.171072
999477,15100,NA,NA,7,8,1,44,F,R,NA,NA,NA,NA,NA,NA,NA,K100,,,,,2018,11,8,114.887817,-29.171072
999478,15100,NA,NA,7,8,1,47.20000076,M,R,NA,NA,NA,NA,NA,NA,NA,K100,,,,,2018,11,8,114.887817,-29.171072
999479,15100,NA,NA,7,8,1,40.70000076,M,R,NA,NA,NA,NA,NA,NA,NA,K100,,,,,2018,11,8,114.887817,-29.171072
999480,15100,V192313,NA,7,8,1,54.29999924,M,R,NA,NA,NA,NA,NA,NA,NA,K100,,,,,2018,11,8,114.887817,-29.171072
999481,15100,NA,NA,7,8,1,49.70000076,M,R,NA,NA,NA,NA,NA,NA,NA,K100,,,,,2018,11,8,114.887817,-29.171072
999482,15100,NA,NA,7,8,1,39.5,F,R,NA,NA,NA,NA,NA,NA,NA,K100,,,,,2018,11,8,114.887817,-29.171072
999483,15100,NA,NA,7,8,1,38.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,K100,,,,,2018,11,8,114.887817,-29.171072
999484,15100,NA,NA,7,8,1,38.5,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999485,15100,NA,NA,7,8,1,42.29999924,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999486,15100,NA,NA,8,8,1,31.29999924,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999487,15100,V192314,NA,8,8,1,50.90000153,M,R,NA,1,NA,NA,1,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999488,15100,V177945,1,9,8,1,69.19999695,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #3 #5 #6,,,,,2018,11,8,114.887817,-29.171072
999489,15100,V192138,1,9,8,1,54.5,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #2M #5M #6M,,,,,2018,11,8,114.887817,-29.171072
999490,15100,NA,NA,9,8,1,45.29999924,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999491,15100,V192315,NA,9,8,1,52.09999847,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999492,15100,V190350,1,9,8,1,60,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1 #2 #3 #4 #5 #6 #8M,,,,,2018,11,8,114.887817,-29.171072
999493,15100,V192113,1,9,8,1,46.59999847,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #5 #6,,,,,2018,11,8,114.887817,-29.171072
999494,15100,V192316,NA,9,8,1,51.79999924,F,R,NA,1,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999495,15100,V192317,NA,9,8,1,58.20000076,F,R,NA,NA,NA,NA,NA,NA,NA,Soft,,,,,2018,11,8,114.887817,-29.171072
999496,15100,V192211,1,9,8,1,53.09999847,F,R,NA,NA,NA,NA,1,NA,NA,TAIL CLIP #5,,,,,2018,11,8,114.887817,-29.171072
999497,15100,NA,NA,9,8,1,42,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999498,15100,V190502,1,9,8,1,54.29999924,M,R,NA,NA,NA,NA,1,NA,2,PLEO #5,,,,,2018,11,8,114.887817,-29.171072
999499,15100,NA,NA,9,8,1,39.70000076,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999500,15100,NA,NA,9,8,1,45.09999847,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999501,15100,NA,NA,10,8,1,37.70000076,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999502,15100,V192053,1,10,8,1,52.5,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #4,,,,,2018,11,8,114.887817,-29.171072
999503,15100,NA,NA,10,8,1,45.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999504,15100,V192245,1,10,8,1,53.29999924,F,R,NA,NA,NA,NA,6,NA,NA,TAIL CLIP  #5,,,,,2018,11,8,114.887817,-29.171072
999505,15100,V190541,1,10,8,1,72.09999847,M,R,NA,NA,NA,1,NA,NA,NA,PLEO #1M #6M,,,,,2018,11,8,114.887817,-29.171072
999506,15100,V190299,1,10,8,1,53.90000153,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1M #2M #5M,,,,,2018,11,8,114.887817,-29.171072
999507,15100,NA,NA,10,8,1,40.09999847,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999508,15100,NA,NA,10,8,1,40.70000076,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999509,15100,V192218,1,10,8,1,53.59999847,M,R,NA,NA,NA,NA,NA,NA,NA,TAIL CLIP #5,,,,,2018,11,8,114.887817,-29.171072
999510,15100,NA,NA,10,8,1,48.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999511,15100,V177679,1,10,8,1,50.70000076,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #3M,,,,,2018,11,8,114.887817,-29.171072
999512,15100,V177935,1,10,8,1,56.09999847,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #2M #3M #4M,,,,,2018,11,8,114.887817,-29.171072
999513,15100,NA,NA,10,8,1,43.70000076,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999514,15100,V177932,1,10,8,1,50.70000076,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #3M,,,,,2018,11,8,114.887817,-29.171072
999515,15100,NA,NA,10,8,1,45.59999847,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999516,15100,NA,NA,10,8,1,49.09999847,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999517,15100,NA,NA,10,8,1,43.09999847,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999518,15100,NA,NA,10,8,1,49.29999924,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999519,15100,V190300,1,10,8,1,64.80000305,F,R,NA,NA,NA,NA,NA,NA,2,PLEO #1 #2 #4 #5 #6,,,,,2018,11,8,114.887817,-29.171072
999520,15100,NA,NA,10,8,1,39.5,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999521,15100,NA,NA,10,8,1,36.40000153,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999522,15100,V190908,1,10,8,1,53,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #4M #5M,,,,,2018,11,8,114.887817,-29.171072
999523,15100,V190009,1,10,8,1,74.69999695,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1 #2 #3 #4 #5,,,,,2018,11,8,114.887817,-29.171072
999524,15100,V192318,NA,10,8,1,56.40000153,M,R,NA,1,5,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999525,15100,V190357,1,10,8,1,49.59999847,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1 #2 #4 #5 #6 #7M,,,,,2018,11,8,114.887817,-29.171072
999526,15100,V190895,1,10,8,1,42.09999847,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #4 #5,,,,,2018,11,8,114.887817,-29.171072
999527,15100,V190495,1,10,8,1,57.59999847,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1M,,,,,2018,11,8,114.887817,-29.171072
999528,15100,V190887,1,10,8,1,56.40000153,F,R,NA,NA,NA,NA,1,NA,NA,PLEO #4 #5,,,,,2018,11,8,114.887817,-29.171072
999529,15100,NA,NA,10,8,1,39.09999847,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999530,15100,NA,NA,10,8,1,37.5,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999531,15100,NA,NA,10,8,1,37.90000153,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999532,15100,NA,NA,10,8,1,31.70000076,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999533,15100,V192056,1,10,8,1,67.30000305,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #4 #5,,,,,2018,11,8,114.887817,-29.171072
999534,15100,NA,NA,10,8,1,47.29999924,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999535,15100,NA,NA,10,8,1,46.79999924,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999536,15100,NA,NA,10,8,1,46.70000076,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999537,15100,NA,NA,10,8,1,41.5,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999538,15100,NA,NA,10,8,1,44.70000076,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999539,15100,NA,NA,10,8,1,47.09999847,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999540,15100,NA,NA,10,8,1,36.70000076,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999541,15100,NA,NA,10,8,1,40.70000076,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999542,15100,NA,NA,11,8,1,40.29999924,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999543,15100,V192099,1,11,8,1,42.59999847,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #5,,,,,2018,11,8,114.887817,-29.171072
999544,15100,NA,NA,11,8,1,38.90000153,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999545,15100,NA,NA,11,8,1,35.09999847,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999546,15100,V190713,1,11,8,1,49.79999924,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #2M #3M,,,,,2018,11,8,114.887817,-29.171072
999547,15100,V192095,1,11,8,1,54.5,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #5M,,,,,2018,11,8,114.887817,-29.171072
999548,15100,V190489,1,11,8,1,57.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1 #3,,,,,2018,11,8,114.887817,-29.171072
999549,15100,V190535,1,11,8,1,76,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1 #2 #5,,,,,2018,11,8,114.887817,-29.171072
999550,15100,NA,NA,11,8,1,43.90000153,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999551,15100,NA,NA,12,8,1,37.79999924,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999552,15100,V192207,1,12,8,1,72.5,F,R,NA,NA,NA,NA,NA,NA,NA,TAIL CLIP 5,,,,,2018,11,8,114.887817,-29.171072
999553,15100,V190545,1,12,8,1,55.40000153,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1 #2 #4 #5,,,,,2018,11,8,114.887817,-29.171072
999554,15100,NA,NA,12,8,1,40,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999555,15100,NA,NA,12,8,1,36.79999924,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,8,114.887817,-29.171072
999556,15100,V192189,1,12,8,1,70.09999847,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #6,,,,,2018,11,8,114.887817,-29.171072
999557,15100,V192320,NA,12,8,1,50.40000153,F,R,NA,NA,NA,NA,NA,NA,NA,TAIL CLIP #5,,,,,2018,11,8,114.887817,-29.171072
999558,15101,V192053,1,1,8,1,52.29999924,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #4M,,,,,2018,11,7,114.887817,-29.171072
999559,15101,V192203,NA,1,8,1,58.40000153,F,R,NA,NA,NA,NA,1,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999561,15101,V192056,1,1,8,1,66.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #4M #5M,,,,,2018,11,7,114.887817,-29.171072
999562,15101,V190716,1,1,8,1,53.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #2M #4M #5M,,,,,2018,11,7,114.887817,-29.171072
999563,15101,V190517,1,1,8,1,54,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1M #3M,,,,,2018,11,7,114.887817,-29.171072
999564,15101,V190895,1,1,8,1,43.29999924,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #4M #5M,,,,,2018,11,7,114.887817,-29.171072
999565,15101,V192204,NA,1,8,1,68.30000305,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999566,15101,V180887,1,1,8,1,57.5,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #4M #5M,,,,,2018,11,7,114.887817,-29.171072
999567,15101,V190489,1,1,8,1,59.29999924,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1M #4M,,,,,2018,11,7,114.887817,-29.171072
999568,15101,V190392,1,1,8,1,52.40000153,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #1,,,,,2018,11,7,114.887817,-29.171072
999569,15101,NA,NA,1,8,1,46,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999570,15101,NA,NA,1,8,1,39.90000153,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999571,15101,NA,NA,1,8,1,40.90000153,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999572,15101,NA,NA,1,8,1,44.09999847,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999573,15101,V190545,1,1,8,1,56,M,R,NA,NA,NA,NA,NA,NA,1,PLEO #1M #2M #4M #5M,,,,,2018,11,7,114.887817,-29.171072
999574,15101,NA,NA,1,8,1,38,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999575,15101,NA,NA,1,8,1,48.20000076,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999576,15101,NA,NA,1,8,1,47.5,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999577,15101,NA,NA,1,8,1,44.09999847,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999578,15101,NA,NA,1,8,1,46.20000076,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999579,15101,NA,NA,1,8,1,40.59999847,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999580,15101,NA,NA,1,8,1,37.40000153,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999586,15101,V192099,1,1,8,1,42.09999847,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999587,15101,NA,NA,1,8,1,36.20000076,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999588,15101,NA,NA,1,8,1,36,M,R,NA,NA,3,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999589,15101,V192205,NA,1,8,1,59,F,R,NA,NA,NA,1,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999590,15101,V190897,1,1,8,1,45.59999847,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #3,,,,,2018,11,7,114.887817,-29.171072
999591,15101,NA,NA,1,8,1,37.70000076,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999592,15101,V192099,1,1,8,1,42.70000076,F,R,NA,NA,NA,NA,NA,NA,NA,PLEO #5,,,,,2018,11,7,114.887817,-29.171072
999593,15101,NA,NA,1,8,1,37.20000076,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999594,15101,NA,NA,2,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,,,2018,11,7,114.887817,-29.171072
999595,15101,NA,NA,3,8,1,54.5,M,R,NA,9,9,9,9,9,9,,,1,,,2018,11,7,114.887817,-29.171072
999596,15101,V192189,1,3,8,1,70.09999847,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #6,,,,,2018,11,7,114.887817,-29.171072
999597,15101,V192253,1,3,8,1,77.90000153,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #6,,,,,2018,11,7,114.887817,-29.171072
999598,15101,V192206,NA,3,8,1,64.69999695,F,R,NA,NA,NA,1,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999599,15101,V190909,1,3,8,1,62.70000076,M,R,NA,NA,NA,1,9,NA,NA,PLEO #1M #2M #4M,,,,,2018,11,7,114.887817,-29.171072
999600,15101,V192258,1,3,8,1,73.5,F,R,NA,9,9,9,9,9,9,PLEO #6,,,,,2018,11,7,114.887817,-29.171072
999601,15101,V192207,NA,3,8,1,72.30000305,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999602,15101,V192208,NA,3,8,1,60.40000153,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999603,15101,V192209,NA,3,8,1,73.59999847,M,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999604,15101,V192210,NA,3,8,1,62.59999847,F,R,NA,NA,NA,NA,NA,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999605,15101,V192186,1,3,8,1,52.40000153,F,R,NA,1,NA,NA,NA,NA,NA,PLEO #6,,,,,2018,11,7,114.887817,-29.171072
999606,15101,V192211,NA,3,8,1,52.79999924,F,R,NA,NA,NA,NA,1,NA,NA,NA,,,,,2018,11,7,114.887817,-29.171072
999607,15101,V190552,1,3,8,1,63.29999924,M,R,NA,NA,NA,1,3,NA,NA,PLEO #2M #3M,,,,,2018,11,7,114.887817,-29.171072
999608,15101,V190009,1,3,8,1,74.59999847,M,R,NA,NA,NA,NA,NA,NA,1,PLEO #1M 2M 4M 5M 7M,,,,,2018,11,7,114.887817,-29.171072
999609,15101,V192113,1,3,8,1,46.59999847,M,R,NA,NA,NA,NA,NA,NA,NA,PLEO #5M #6M,,,,,2018,11,7,114.887817,-29.171072
999610,15101,V190300,1,4,8,1,64.90000153,F,R,NA,NA,NA,NA,NA,NA,2,PLEO #1M 2M 4M 5M 6M,,,,,2018,11,7,114.887817,-29.171072
