"Source","Sample","Tag.number","Recapture","Sex","Colour","Dead","Individual.remarks","Reproductive.stage","Setose.state","Egg.stage","Moult.stage","Cable.tie","Outlier","Tarspot","Retention.status","Total.damage","Count","Date","Carapace.length","Trip","Damage.new.a","Damage.old.a","Damage.new.l","Damage.old.l"
"Dongara.Millers.Masters","2.4.CHout2_30","191809",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,51.7,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_30","191569",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,55.7,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_30","191586",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,44.4,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_30","191567",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,50.2,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_29","K2735",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,76.4,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_29","K2734",NA,"Female","Red","Alive",NA,NA,"Immature",NA,NA,"FALSE",NA,NA,"Released","0","1",NA,71.8,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_29","K2733",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,77.9,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_29","191937",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,59.5,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_29","191345",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,53.3,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_25","191861",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,68.3,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_25","191868",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,56.5,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_25","191843",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,47.4,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_24","191568",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,50.2,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_24",NA,NA,"Female","Red","Dead",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,48.2,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_24",NA,NA,"Unknown","Red","Dead",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,-9999,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_26","191983",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,56.9,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_26","191531",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,59.3,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_26","191604",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,58,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_26","195029",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,48.8,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_26",NA,NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,31.7,2,0,0,0,0
"Dongara.Millers.Masters","2.4.CHout2_22","195163",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,55,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH50","K2660",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,82.1,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH50","K2659",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,78.5,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH50","K2658",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,81.1,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH50","K2657",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,64.5,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH50","K2656",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,77.9,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH50","195180",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,56.6,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH50","195181",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,50.2,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH50","195183",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,57.7,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH47","195768",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,62.5,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH47","191840",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,58.8,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH47","191980",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,43.6,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH45","191654",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,56,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH45","K2655",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,85.2,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH45","191849",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,55.2,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH49","K2696",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,69.4,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH49","K2689",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,78.3,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH49","K2749",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,74.7,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH49","191601",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,61.9,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH49","K2748",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,80.7,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH49","K2268",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,77.6,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH49","K2531",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,69.5,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH49","K2450",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,82.4,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH49","191707",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,51.3,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH49","191603",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,61,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH49","191885",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,54.5,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH49","195147",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,54.3,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH49","195088",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,43.5,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH49","191651",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,42.6,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH49","191605",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,49.3,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH46","K2584",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,79,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH46","K2564",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,91.6,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH46","K2747",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,79.4,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH46","K2746",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,66.8,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH46","K2745",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,84.2,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH46","191619",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,51.9,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH48","K2299",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,72.4,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH48","K2598",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,67.2,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH48","K2269",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,69.8,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH48","K2595",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,81.9,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH48","K2254",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,88.7,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH48","195038",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,56.2,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH44","K2298",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,68.9,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH44","K2520",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,89.4,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH44","K2526",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,66.2,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH44","K2391",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,58.3,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH43","K2654",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,77.8,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH43","K2651",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,87.6,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH43","K2652",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,79.5,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH43","K2653",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,80.4,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH43","K2654",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,76.6,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH43","K2476",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,79.4,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH43","K2744",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,79.4,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH43","K2743",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,81.5,2,0,0,0,0
"Dongara.Millers.Masters","2.4.LH43","K2742",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,66.8,2,0,0,0,0
"Dongara.Millers.Masters","2.4.JB10","K2673",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,87,2,0,0,0,0
"Dongara.Millers.Masters","2.4.JB10","195170",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,45,2,0,0,0,0
"Dongara.Millers.Masters","2.4.JB4","195171",NA,"Male","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,62.1,2,0,0,0,0
"Dongara.Millers.Masters","2.4.JB4","191854","TRUE","Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,49,2,0,0,0,0
"Dongara.Millers.Masters","2.4.JB4","195172",NA,"Female","Red","Alive",NA,NA,NA,NA,NA,"FALSE",NA,NA,"Released","0","1",NA,47.5,2,0,0,0,0
