"Source","Sample","Trip","Day","Site.code","Pot.number","Location","Site","Date","Day.pull","Latitude","Longitude","Depth.lidar","Pot.type","Comment","Pwo","Pwf","Repeated.samples","Depth.echosounder","Distance.from.shore.perpendicular.kilometer","Distance.from.shore.nearestpoint.kilometer","Days.from.new.moon","Slope","Aspect","Rugosity","Curvature","Curv.plan","Curv.profile","Sd.10m","Sd.15m","Sd.20m","Sd.25m","Sd.50m","Sd.75m","Sd.100m","Sd.200m","Sd.500m","Sd.1000m","Puerulus.count.1k","Puerulus.count.2k","Puerulus.count.3k","Substrate","Wkw","Successful.count","Successful.length","Time","Status","Depth","Observer","CampaignID"
"Dongara.Canons.Masters","1.SM17C15","0","1","SM17","15","Seven Mile","Seven Mile Mid","20171127","1","-29.18409","114.87596","17.74","C",NA,NA,NA,"1","17","2.07","1.65","9","0.80654","211.435","1.00014","1.1825","0.67156","-0.51094","0.06574","0.10894","0.11241","0.11486","0.12974","0.15452","0.21416","0.36398","0.65786","3.06043",NA,"28.666","28.666","Sand",NA,"Yes","Yes","12:00:00","Fished","17.74","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM17F16","0","1","SM17","16","Seven Mile","Seven Mile Mid","20171127","1","-29.1843","114.87642","17.58","F",NA,NA,NA,"1","17","2.01","1.61","9","0.65411","248.776","1.00005","-0.5178","-0.27189","0.24591","0.05344","0.07461","0.10643","0.1124","0.14472","0.24206","0.26788","0.36286","0.68466","3.25608",NA,"28.666","28.666","Sand",NA,"Yes","Yes","12:00:00","Fished","17.58","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","1.SM17C17","0","1","SM17","17","Seven Mile","Seven Mile Mid","20171127","1","-29.18451","114.87676","17.65","C",NA,NA,NA,"1","17","1.98","1.58","9","0.46073","202.812","1.00009","-0.32886","-0.02176","0.3071","0.05254","0.09644","0.11322","0.13336","0.21758","0.26362","0.3122","0.33778","0.72246","3.40554",NA,"28.666","28.666","Sand",NA,"Yes","Yes","12:00:00","Fished","17.65","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH11C1","0","2","CH11","1","Cliff Head","Cliff Head North","20171129","2","-29.44160333","114.9619517","5.01","C",NA,NA,NA,"1","4","1.93","1.39","9","4.9664","306.30301","1.00041","-0.09488","-0.40451","-0.30963","0.45377","0.61401","0.73016","0.85811","1.12409","1.14426","1.13851","1.13585","0.98393","0.81786","2.667","2.667","2.667","Reef",NA,"Yes","Yes","12:00:00","Fished","5.01","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH11F2","0","2","CH11","2","Cliff Head","Cliff Head North","20171129","2","-29.44262333","114.9622083","6.08","F",NA,NA,NA,"1","4","1.91","1.4","11","1.43246","107.12","1.00068","-0.98966","-0.203","0.78666","0.1274","0.15457","0.17288","0.22276","0.67411","1.07159","1.18393","1.16948","0.97346","0.83105","2.667","2.667","2.667","Reef",NA,"Yes","Yes","12:00:00","Fished","6.08","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH11C3","0","2","CH11","3","Cliff Head","Cliff Head North","20171129","2","-29.44351833","114.961995","3.64","C",NA,NA,NA,"1","4","1.93","1.45","11","1.22505","249.659","1.00011","-0.11523","-0.03398","0.08125","0.10431","0.15468","0.19915","0.28491","0.79781","0.95439","1.02465","1.09898","0.94204","0.84789","2.667","2.667","2.667","Reef",NA,"Yes","Yes","12:00:00","Fished","3.64","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH11C4","0","2","CH11","4","Cliff Head","Cliff Head North","20171129","2","-29.44431167","114.96202","4.98","C",NA,NA,NA,"1","4","1.93","1.47","11","1.72753","127.321","1.00041","-1.06422","-0.51409","0.55014","0.21623","0.35627","0.47243","0.57507","0.7858","0.87462","0.96014","1.04473","0.9158","0.84758","2.667","2.667","2.667","Reef",NA,"Yes","Yes","12:00:00","Fished","4.98","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH11F5","0","2","CH11","5","Cliff Head","Cliff Head North","20171129","2","-29.44499","114.9622017","5.78","F",NA,NA,NA,"1","4","1.91","1.48","11","5.00227","86.2922","1.00044","-0.50161","-0.33419","0.16742","0.3804","0.47447","0.532","0.62964","0.84414","0.92574","0.99304","1.02339","0.90812","0.84343","2.667","2.667","2.667","Reef",NA,"Yes","Yes","12:00:00","Fished","5.78","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH11C6","0","2","CH11","6","Cliff Head","Cliff Head North","20171129","2","-29.445545","114.9621783","4.95","C",NA,NA,NA,"1","4","1.91","1.5","11","5.05368","275.49799","1.00055","1.09132","0.12028","-0.97105","0.45407","0.58651","0.68268","0.79215","0.94591","0.92079","0.94672","0.96851","0.8976","0.83691","2.667","2.667","2.667","Reef",NA,"Yes","Yes","12:00:00","Fished","4.95","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH12C7","0","2","CH12","7","Cliff Head","Kevin Healy","20171129","2","-29.44207","114.9594233","7.31","C",NA,NA,NA,"1","6","2.21","1.64","11","0.52134","136.19099","1.00025","0.52873","0.09938","-0.42935","0.05889","0.07976","0.08605","0.09887","0.14264","0.18672","0.2647","0.81434","1.0935","0.87554","2.667","2.667","2.667","Sand",NA,"Yes","Yes","12:00:00","Fished","7.31","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH12F8","0","2","CH12","8","Cliff Head","Kevin Healy","20171129","2","-29.44303","114.9596","6.93","F",NA,NA,NA,"1","6","2.19","1.66","11","0.22364","21.0869","1.00002","0.04011","-0.02869","-0.0688","0.03283","0.05851","0.08525","0.1102","0.25369","0.27672","0.29971","0.70724","1.03529","0.87441","2.667","2.667","2.667","Sand",NA,"Yes","Yes","12:00:00","Fished","6.93","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH12C9","0","2","CH12","9","Cliff Head","Kevin Healy","20171129","2","-29.44374","114.95944","7.19","C",NA,NA,"X","1","6","2.21","1.69","11","0.5316","270.56699","1.00015","-0.28469","0.267","0.55169","0.08121","0.1131","0.11519","0.14191","0.26065","0.28564","0.29086","0.5233","0.99017","0.87058","2.667","2.667","2.667","Sand",NA,"Yes","Yes","12:00:00","Fished","7.19","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH12C10","0","2","CH12","10","Cliff Head","Kevin Healy","20171129","2","-29.44456333","114.959505","7.05","C",NA,NA,NA,"1","6","2.21","1.72","11","1.42023","266.672","1.00019","-0.82641","-0.17236","0.65405","0.12299","0.1558","0.16264","0.16196","0.1571","0.21617","0.274","0.60192","0.91988","0.86107","2.667","2.667","2.667","Sand",NA,"Yes","Yes","12:00:00","Fished","7.05","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH12F11","0","2","CH12","11","Cliff Head","Kevin Healy","20171129","2","-29.445235","114.95962","7.35","F",NA,NA,NA,"1","6","2.19","1.73","11","0.26047","317.789","1.00007","-0.33891","-0.17538","0.16353","0.02819","0.04244","0.0583","0.06153","0.12968","0.20796","0.29884","0.64931","0.86852","0.84875","2.667","2.667","2.667","Sand",NA,"Yes","Yes","12:00:00","Fished","7.35","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH12C12","0","2","CH12","12","Cliff Head","Kevin Healy","20171129","2","-29.445845","114.9599233","6.67","C",NA,NA,NA,"1","6","2.16","1.72","11","0.44147","36.0557","1.00005","-0.29148","-0.31658","-0.0251","0.0491","0.08367","0.10126","0.13132","0.28785","0.3627","0.37619","0.82822","0.81411","0.83318","2.667","2.667","2.667","Sand",NA,"Yes","Yes","12:00:00","Fished","6.67","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH13C13","0","2","CH13","13","Cliff Head","Kevin Healy","20171129","2","-29.44702","114.956689","7.71","C",NA,NA,NA,"1","5","2.52","2.06","11","0.59091","217.709","1.00011","-0.38015","-0.09836","0.28179","0.05541","0.06111","0.07193","0.0819","0.12431","0.15949","0.23349","0.42033","0.65652","0.81568","2.667","2.667","2.667","Reef",NA,"Yes","Yes","12:00:00","Fished","7.71","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH13F14","0","2","CH13","14","Cliff Head","Kevin Healy","20171129","2","-29.44815833","114.95646","6.76","F",NA,NA,NA,"1","5","2.54","2.12","11","1.94863","26.6785","1.00193","4.14165","1.78685","-2.3548","0.2047","0.2181","0.22255","0.2225","0.26996","0.3541","0.41096","0.86254","0.63166","0.76206","2.667","2.667","2.667","Reef",NA,"Yes","Yes","12:00:00","Fished","6.76","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH13C15","0","2","CH13","15","Cliff Head","Kevin Healy","20171129","2","-29.44924","114.95605","6.43","C",NA,NA,NA,"1","5","3.88","2.19","11","0.18201","149.438","1.00064","-2.71871","-1.21329","1.50541","0.05369","0.08428","0.16277","0.3193","0.71768","1.00903","1.06771","0.83858","0.64179","0.7228",NA,"2.667","2.667","Reef",NA,"Yes","Yes","12:00:00","Fished","6.43","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH13C16","0","2","CH13","16","Cliff Head","Kevin Healy","20171129","2","-29.45020167","114.95612","6.19","C",NA,NA,NA,"1","5","3.88","2.22","11","0.88241","208.379","1.00005","0.13556","0.08205","-0.05351","0.09526","0.12117","0.1403","0.16423","0.49735","0.80098","0.95014","0.86945","0.66351","0.70625",NA,"2.667","2.667","Reef",NA,"Yes","Yes","12:00:00","Fished","6.19","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH13F17","0","2","CH13","17","Cliff Head","Kevin Healy","20171129","2","-29.450905","114.956125","7.44","F",NA,NA,"X","1","5","3.88","2.24","11","0.4716","192.549","1.00069","-2.84018","-1.44144","1.39873","0.06475","0.07119","0.08323","0.09516","0.28275","0.50033","0.67485","0.9029","0.67399","0.72335",NA,"2.667","2.667","Reef",NA,"Yes","Yes","12:00:00","Fished","7.44","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH13C18","0","2","CH13","18","Cliff Head","Kevin Healy","20171129","2","-29.451445","114.9561667","6.93","C",NA,NA,NA,"1","5","3.87","2.26","11","0.7103","87.4455","1.00021","1.21336","0.44206","-0.7713","0.10103","0.14368","0.18797","0.2321","0.39689","0.52609","0.59697","0.85137","0.6816","0.74044",NA,"2.667","2.667","Reef",NA,"Yes","Yes","12:00:00","Fished","6.93","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH14C19","0","2","CH14","19","Cliff Head","Kevin Healy","20171129","2","-29.44748167","114.9535367","7.73","C",NA,NA,NA,"1","7","2.87","2.37","11","0.91319","154.94701","1.00025","-0.52872","-0.06869","0.46003","0.09387","0.10486","0.10747","0.14216","0.20564","0.2548","0.30407","0.45219","0.65939","0.75799",NA,"2.667","2.667","Sand",NA,"Yes","Yes","12:00:00","Fished","7.73","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH14F20","0","2","CH14","20","Cliff Head","Kevin Healy","20171129","2","-29.448495","114.953595","7.34","F","Crab (1)",NA,"X","1","7","4.16","2.39","11","3.12864","295.92401","1.00111","2.6775","1.61695","-1.06056","0.21685","0.20436","0.19889","0.21443","0.34662","0.38411","0.43355","0.71086","0.68279","0.70522",NA,"2.667","2.667","Sand",NA,"Yes","Yes","12:00:00","Fished","7.34","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH14C21","0","2","CH14","21","Cliff Head","Kevin Healy","20171129","2","-29.449155","114.9534367","7.9","C",NA,"X",NA,"1","7","4.17","2.43","11","3.66221","87.2558","1.00153","-3.99929","-2.18316","1.81613","0.25933","0.22064","0.20555","0.1964","0.31779","0.33821","0.36152","0.74735","0.68912","0.66455",NA,"2.667","2.667","Sand",NA,"Yes","Yes","12:00:00","Fished","7.9","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH14C22","0","2","CH14","22","Cliff Head","Kevin Healy","20171129","2","-29.45038333","114.9533783","7.4","C",NA,NA,NA,"1","7","4.18","2.48","11","0.66867","243.85201","1.00027","0.37959","0.23038","-0.14922","0.07127","0.18619","0.23383","0.2705","0.33974","0.34939","0.33759","0.45636","0.71372","0.63236",NA,"2.667","2.667","Sand",NA,"Yes","Yes","12:00:00","Fished","7.4","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH14F23","0","2","CH14","23","Cliff Head","Kevin Healy","20171129","2","-29.45102833","114.9536267","7.56","F","Crab (2)","X",NA,"1","7","4.15","2.48","11","0.44467","22.7229","1.00009","0.15274","0.05941","-0.09333","0.04958","0.06894","0.09452","0.11633","0.2375","0.38557","0.44923","0.44863","0.7078","0.66015",NA,"2.667","2.667","Sand",NA,"Yes","Yes","12:00:00","Fished","7.56","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH14C24","0","2","CH14","24","Cliff Head","Kevin Healy","20171129","2","-29.45165167","114.9536567","8","C",NA,"X",NA,"1","7","4.15","2.49","11","0.77614","74.6648","1.00015","1.10489","0.34237","-0.76252","0.12181","0.18847","0.26179","0.31758","0.44663","0.44806","0.42202","0.52026","0.7098","0.67897",NA,"2.667","2.667","Sand",NA,"Yes","Yes","12:00:00","Fished","8","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH21C1","0","2","CH21","1","Cliff Head","Cliff Head North","20171129","2","-29.481035","114.95951","5.65","C",NA,NA,NA,"1","4","4.26","3.17","11","1.73034","280.51401","1.00296","4.81587","3.32051","-1.49536","0.19996","0.23743","0.26917","0.26593","0.42511","0.47919","0.54125","0.92792","1.18166","0.98036","8","8","8","Reef",NA,"Yes","Yes","12:00:00","Fished","5.65","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH21F2","0","2","CH21","2","Cliff Head","Cliff Head North","20171129","2","-29.481985","114.9596717","6.97","F",NA,NA,"X","1","4","4.24","3.2","11","1.9083","144.259","1.0005","-1.56901","-1.07531","0.4937","0.16693","0.22723","0.25423","0.30743","0.84467","0.85644","0.80323","0.9206","1.15805","0.98902","8","8","8","Reef",NA,"Yes","Yes","12:00:00","Fished","6.97","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH21C3","0","2","CH21","3","Cliff Head","Cliff Head North","20171129","2","-29.482645","114.95962","7.12","C",NA,NA,NA,"1","4","4.25","3.23","11","0.98006","221.42599","1.00056","-2.203","-1.35901","0.84399","0.09766","0.10008","0.22461","0.27676","0.52026","0.77761","0.77537","0.85454","1.14899","1.00862","8","8","8","Reef",NA,"Yes","Yes","12:00:00","Fished","7.12","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH21C4","0","2","CH21","4","Cliff Head","Cliff Head North","20171129","2","-29.48335","114.9595467","7.15","C",NA,NA,NA,"1","4","4.26","3.27","11","0.29328","72.8406","1.0011","2.16233","1.14701","-1.01531","0.13853","0.15683","0.1994","0.22405","0.31377","0.48497","0.64696","0.80335","1.10997","1.03072","8","8","8","Reef",NA,"Yes","Yes","12:00:00","Fished","7.15","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH21F5","0","2","CH21","5","Cliff Head","Cliff Head North","20171129","2","-29.48400667","114.9597017","7.38","F",NA,NA,NA,"1","4","4.24","3.27","11","0.4839","53.7051","1.00051","0.00316","0.22455","0.22139","0.1611","0.25214","0.25807","0.26672","0.293","0.31224","0.35042","0.70742","1.02734","1.03534","8","8","8","Reef",NA,"Yes","Yes","12:00:00","Fished","7.38","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH21C6","0","2","CH21","6","Cliff Head","Cliff Head North","20171129","2","-29.48439833","114.9597767","8.07","C",NA,NA,NA,"1","4","4.23","3.28","11","1.56603","331.03601","1.00118","-1.1727","-0.20333","0.96937","0.19289","0.21085","0.21232","0.20859","0.22526","0.27631","0.32564","0.64901","0.9578","1.03522","8","8","8","Reef",NA,"Yes","Yes","12:00:00","Fished","8.07","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH22C7","0","2","CH22","7","Cliff Head","Cliff Head North","20171129","2","-29.48252333","114.9552183","9.69","C",NA,NA,NA,"1","8.5","4.74","3.62","11","0.47166","91.6616","1.00014","-0.08133","-0.28464","-0.20331","0.05993","0.10087","0.13224","0.14604","0.17852","0.19814","0.22974","0.67875","1.29888","1.10687","8","8","8","Sand",NA,"Yes","Yes","12:00:00","Fished","9.69","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH22F8","0","2","CH22","8","Cliff Head","Cliff Head North","20171129","2","-29.48302","114.9555233","9.95","F",NA,NA,NA,"1","8.5","4.71","3.61","11","0.57593","258.23901","1.00032","-1.30147","-0.78312","0.51835","0.08901","0.13228","0.15034","0.17118","0.22389","0.3359","0.67203","0.96497","1.24966","1.12473","8","8","8","Sand",NA,"Yes","Yes","12:00:00","Fished","9.95","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH22C9","0","2","CH22","9","Cliff Head","Cliff Head North","20171129","2","-29.483572","114.955653","9.83","C",NA,NA,NA,"1","8.5","4.69","3.63","11","1.04505","289.58499","1.00048","-1.67426","-1.32805","0.34621","0.09116","0.08898","0.08253","0.09275","0.30297","0.61832","0.91406","1.01813","1.18832","1.14138","8","8","8","Sand",NA,"Yes","Yes","12:00:00","Fished","9.83","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH22C10","0","2","CH22","10","Cliff Head","Cliff Head North","20171129","2","-29.48431333","114.9557933","7.77","C",NA,NA,NA,"1","8.5","4.68","3.65","11","4.60344","302.29999","1.01135","6.03963","4.89001","-1.14962","0.66984","1.07393","1.27379","1.42988","1.66239","1.49622","1.32164","0.97289","1.10222","1.15952","8","8","8","Sand",NA,"Yes","Yes","12:00:00","Fished","7.77","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH22F11","0","2","CH22","11","Cliff Head","Cliff Head North","20171129","2","-29.48492333","114.9558183","6.4","F",NA,NA,NA,"1","8.5","4.67","3.66","11","15.3631","97.0346","1.00575","6.65284","1.26579","-5.38705","1.25169","1.35873","1.45196","1.5525","1.65825","1.52119","1.32611","0.88771","1.0103","1.17592","8","8","8","Sand",NA,"Yes","Yes","12:00:00","Fished","6.4","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH22C12","0","2","CH22","12","Cliff Head","Cliff Head North","20171129","2","-29.48544167","114.95593","6.34","C",NA,NA,NA,"1","8.5","4.66","3.67","11","4.96818","230.26401","1.00724","4.93058","1.08428","-3.84629","0.46472","0.60393","0.75625","0.97525","0.9985","1.08817","1.14237","0.82301","0.95521","1.18706","8","8","8","Sand",NA,"Yes","Yes","12:00:00","Fished","6.34","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH31C1","0","2","CH31","1","Cliff Head","Cliff Head North","20171129","2","-29.466195","114.9254033","9.2","C",NA,NA,NA,"1","4","7.29","5.6","11","2.08278","180.40401","1.00029","-0.3728","-0.40153","-0.02873","0.16073","0.20005","0.25398","0.32488","0.83603","1.49379","1.62355","1.34963","2.08082","2.47627","8.333","8.333","8.333","Reef",NA,"Yes","Yes","12:00:00","Fished","9.2","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH31F2","0","2","CH31","2","Cliff Head","Cliff Head North","20171129","2","-29.46769333","114.925175","5.85","F",NA,NA,NA,"1","4","7.31","5.68","11","1.13105","358.51001","1.00073","-0.94221","-0.942","0.00021","0.10284","0.16249","0.20801","0.2627","0.49492","1.04891","1.1855","1.64523","2.22233","2.54614","8.333","8.333","8.333","Reef",NA,"Yes","Yes","12:00:00","Fished","5.85","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH31C3","0","2","CH31","3","Cliff Head","Cliff Head North","20171129","2","-29.46875167","114.92404","4.81","C",NA,NA,NA,"1","4","7.44","5.83","11","5.79329","257.09698","1.00051","1.57939","0.28861","-1.29078","0.68854","1.02452","1.15389","1.1787","1.15889","1.11464","1.05868","1.23222","2.1268","2.71057","8.333","8.333","8.333","Reef",NA,"Yes","Yes","12:00:00","Fished","4.81","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH32C1","0","2","CH32","1","Cliff Head","Cliff Head North","20171129","2","-29.467045","114.9167517","12.38","C",NA,NA,NA,"1","9","8.25","6.42","11","1.28698","47.9473","1.00015","0.45415","0.12958","-0.32457","0.12641","0.1921","0.2519","0.31942","1.11458","1.88251","2.36159","2.82773","4.08488","3.92075","8.333","8.333","8.333","Sand",NA,"Yes","Yes","12:00:00","Fished","12.38","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH32F2","0","2","CH32","2","Cliff Head","Cliff Head North","20171129","2","-29.46664745","114.9172926","10.98","F",NA,NA,NA,"1","9","8.19","6.36","11","1.82883","73.0982","1.00072","2.34535","1.37765","-0.96771","0.18336","0.25903","0.44807","0.83494","2.18053","2.60701","2.54892","2.56826","3.97143","3.87251","8.333","8.333","8.333","Sand",NA,"Yes","Yes","12:00:00","Fished","10.98","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH32C3","0","2","CH32","3","Cliff Head","Cliff Head North","20171129","2","-29.46642833","114.9178717","9.83","C",NA,NA,NA,"1","9","8.12","6.3","11","1.80459","15.2664","1.00017","0.70813","0.5246","-0.18353","0.26129","0.48074","0.77095","0.99322","1.58111","1.83276","1.9596","2.13697","3.82981","3.81126","8.333","8.333","8.333","Sand",NA,"Yes","Yes","12:00:00","Fished","9.83","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH33C1","0","2","CH33","1","Cliff Head","Cliff Head North","20171129","2","-29.46597167","114.9158067","13.58","C",NA,NA,NA,"1","10","8.35","6.47","11","0.54335","160.79401","1.00002","0.06098","0.05349","-0.00749","0.05917","0.10186","0.15954","0.22575","0.79135","1.75569","2.10837","2.70389","3.58126","3.91337","8.333","8.333","8.333","Sand",NA,"Yes","Yes","12:00:00","Fished","13.58","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH33F2","0","2","CH33","2","Cliff Head","Cliff Head North","20171129","2","-29.46544167","114.9158783","12.93","F",NA,NA,NA,"1","10","8.34","6.45","11","1.3256","265.556","1.0002","-0.04013","0.40049","0.44062","0.73339","1.01262","1.32375","1.60417","2.58375","2.92788","2.97569","2.65082","3.47583","3.85906",NA,"8.333","8.333","Sand",NA,"Yes","Yes","12:00:00","Fished","12.93","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
"Dongara.Canons.Masters","2.CH33C3","0","2","CH33","3","Cliff Head","Cliff Head North","20171129","2","-29.46465333","114.9157583","13.2","C",NA,NA,NA,"1","10","8.36","6.43","11","2.30106","304.04501","1.00049","-1.91831","-1.40113","0.51718","0.21016","0.28387","0.34821","0.41907","1.59432","2.57435","3.0102","2.6155","3.17251","3.74951",NA,"8.333","8.333","Sand",NA,"Yes","Yes","12:00:00","Fished","13.2","Oscar Doncel Canon","2017-11_Dongara.Canons.Masters_Trapping"
